picture_id,metadata_name,metadata_surname,metadata_nationality,metadata_country,metadata_capital,metadata_longitude,metadata_latitude
5684,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5687,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5683,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
147,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5662,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5667,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5666,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
9709,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
376,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
115,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
114,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
117,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
111,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
110,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
113,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
112,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
119,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
118,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
396,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
394,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24633,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24635,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334087,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320039,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
102075,Adolf Friedrich Erdmann,Menzel,German,Germany,Berlin,10.21,51.21
5665,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5689,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5686,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
6192,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
148,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
149,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5664,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334092,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
407,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
406,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
408,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24623,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24622,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24621,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24627,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24626,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24625,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24624,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24629,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24628,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5692,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5690,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5691,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24620,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320041,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
409,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
121,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
122,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
9708,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24664,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24662,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24617,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24619,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24661,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
427,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
175,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
329982,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24616,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24614,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24618,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
26555,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
182,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
183,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
180,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
304,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
305,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
307,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
58,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5477,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24663,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24660,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
70,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320043,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320042,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
314240,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334085,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
306,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24615,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318155,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318156,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318157,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318151,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318152,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318159,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
524,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24613,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
373,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
377,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
9710,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24639,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334084,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24641,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334091,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
372,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
375,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
374,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334086,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
120,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
116,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
313940,Alfred,Messel,German,Germany,Berlin,10.21,51.21
313941,Alfred,Messel,German,Germany,Berlin,10.21,51.21
313939,Alfred,Messel,German,Germany,Berlin,10.21,51.21
11221,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
313822,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
11207,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
10965,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
11142,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
11144,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
11141,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
11143,Eduard,Metzger,German,Germany,Berlin,10.21,51.21
11819,Kilian,Metzinger,German,Germany,Berlin,10.21,51.21
6961,Paul Friedrich,Meyerheim,German,Germany,Berlin,10.21,51.21
5262,Friedrich Eduard,Meyerheim,German,Germany,Berlin,10.21,51.21
5260,Friedrich Eduard,Meyerheim,German,Germany,Berlin,10.21,51.21
5261,Friedrich Eduard,Meyerheim,German,Germany,Berlin,10.21,51.21
9301,Karl Julius,Milde,German,Germany,Berlin,10.21,51.21
322659,Ferdinand von,Miller,German,Germany,Berlin,10.21,51.21
10661,Fritz von,Miller,German,Germany,Berlin,10.21,51.21
14201,Karl,Millner,German,Germany,Berlin,10.21,51.21
2006931607,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931587,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931518,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931512,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931510,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931516,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931514,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931496,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931493,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931498,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931605,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931603,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931601,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931504,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931506,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931500,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931502,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931508,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931554,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931552,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931550,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931530,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931532,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931534,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931536,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931538,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931589,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931540,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931544,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931546,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931548,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931595,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931599,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931593,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931591,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931597,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931542,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931522,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931520,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931526,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931524,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931528,Johannes,Mock,German,Germany,Berlin,10.21,51.21
2006931585,Johannes,Mock,German,Germany,Berlin,10.21,51.21
313489,Gotthilf Ludwig,Möckel,German,Germany,Berlin,10.21,51.21
26614,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26615,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26616,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26617,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26613,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6217,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6214,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6213,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6212,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6211,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6210,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6218,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26606,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26608,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
22032,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
22035,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
22178,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
20379,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6190,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6191,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6199,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6204,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6205,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6206,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6207,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6200,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6201,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6202,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6203,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6208,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
22182,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
22184,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6215,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6219,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6198,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
6209,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
22183,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
26607,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
102048,Paula,Modersohn-Becker,German,Germany,Berlin,10.21,51.21
11821,Hermann,Moest,German,Germany,Berlin,10.21,51.21
312611,Bruno,Möhring,German,Germany,Berlin,10.21,51.21
312610,Bruno,Möhring,German,Germany,Berlin,10.21,51.21
4448,Christian,Morgenstern,German,Germany,Berlin,10.21,51.21
14188,Christian Ernst Bernhard,Morgenstern,German,Germany,Berlin,10.21,51.21
13445,Christian Ernst Bernhard,Morgenstern,German,Germany,Berlin,10.21,51.21
13444,Christian Ernst Bernhard,Morgenstern,German,Germany,Berlin,10.21,51.21
13441,Christian Ernst Bernhard,Morgenstern,German,Germany,Berlin,10.21,51.21
321457,Christian,Morgenstern,German,Germany,Berlin,10.21,51.21
9305,Carl,Morgenstern,German,Germany,Berlin,10.21,51.21
11824,Christian Ernst Bernhard,Morgenstern,German,Germany,Berlin,10.21,51.21
11823,Carl,Morgenstern,German,Germany,Berlin,10.21,51.21
26117,Christian Ernst Bernhard,Morgenstern,German,Germany,Berlin,10.21,51.21
7137,Carl,Morgenstern,German,Germany,Berlin,10.21,51.21
7074,Carl,Morgenstern,German,Germany,Berlin,10.21,51.21
7184,Carl,Morgenstern,German,Germany,Berlin,10.21,51.21
9306,Carl,Morgenstern,German,Germany,Berlin,10.21,51.21
9307,Wilhelm,Morgner,German,Germany,Berlin,10.21,51.21
24368,Alexej,Morgunow,German,Germany,Berlin,10.21,51.21
24369,Alexej,Morgunow,German,Germany,Berlin,10.21,51.21
2007020570,,Morin (1791),German,Germany,Berlin,10.21,51.21
102130,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
103143,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
101992,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102982,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
11825,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102735,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102734,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102737,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102736,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102731,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102730,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102733,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102732,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102729,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
102840,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
101544,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
101543,Friedrich,Mosbrugger,German,Germany,Berlin,10.21,51.21
10995,Karl (Architekt),Muffat,German,Germany,Berlin,10.21,51.21
11096,Karl (Architekt),Muffat,German,Germany,Berlin,10.21,51.21
11095,Karl,Muffat,German,Germany,Berlin,10.21,51.21
11002,Karl,Muffat,German,Germany,Berlin,10.21,51.21
9324,Leopold Ludwig,Müller,German,Germany,Berlin,10.21,51.21
2006817289,Johann Gotthard,Müller,German,Germany,Berlin,10.21,51.21
11827,Carl Friedrich Moritz,Müller,German,Germany,Berlin,10.21,51.21
2007207320,Johann Gotthard von,Müller,German,Germany,Berlin,10.21,51.21
2005481664,Johann Gotthard von,Müller,German,Germany,Berlin,10.21,51.21
2010683402,Karl,Müller,German,Germany,Berlin,10.21,51.21
12395,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
20396,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
22239,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
22231,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
22240,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
22024,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
22023,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
20763,Gabriele,Münter,German,Germany,Berlin,10.21,51.21
312444,Ferdinand Hermann A.,Münzenberger,German,Germany,Berlin,10.21,51.21
11833,Adolf,Münzer,German,Germany,Berlin,10.21,51.21
13515,Franz Xaver,Nachtmann,German,Germany,Berlin,10.21,51.21
2006805013,Franz Johann Heinrich,Nadorp,German,Germany,Berlin,10.21,51.21
14310,Franz,Nadorp,German,Germany,Berlin,10.21,51.21
14311,Gustav Heinrich,Naeke,German,Germany,Berlin,10.21,51.21
2006963920,Karl Wilhelm,Naundorff,German,Germany,Berlin,10.21,51.21
14312,Ludwig Gottlieb Carl,Nauwerck,German,Germany,Berlin,10.21,51.21
103315,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
14313,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
102153,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
7062,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
7061,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
7060,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
6641,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
14314,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
14315,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
4029,Friedrich,Nerly,German,Germany,Berlin,10.21,51.21
2006798775,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
4970,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
10988,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
11835,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
4971,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
10960,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
329959,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
14316,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
2006964912,Eugen Napoleon,Neureuther,German,Germany,Berlin,10.21,51.21
10576,Adelbert,Niemeyer,German,Germany,Berlin,10.21,51.21
10525,Adelbert,Niemeyer,German,Germany,Berlin,10.21,51.21
10523,Adelbert,Niemeyer,German,Germany,Berlin,10.21,51.21
100509,A.,Obermüller,German,Germany,Berlin,10.21,51.21
24077,Friedrich,Ochs,German,Germany,Berlin,10.21,51.21
333329,Ernst Ferdinand,Oehme,German,Germany,Berlin,10.21,51.21
315527,Ernst Ferdinand,Oehme,German,Germany,Berlin,10.21,51.21
315528,Ernst Ferdinand,Oehme,German,Germany,Berlin,10.21,51.21
315526,Ernst Ferdinand,Oehme,German,Germany,Berlin,10.21,51.21
100333,Wilhelm,Oelschig,German,Germany,Berlin,10.21,51.21
11839,Hans,Olde,German,Germany,Berlin,10.21,51.21
100502,Friedrich,Oldermann,German,Germany,Berlin,10.21,51.21
11840,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
324545,Friedrich,Olivier,German,Germany,Berlin,10.21,51.21
5530,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
5534,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
14321,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
14320,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
14322,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
100913,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
5529,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
5533,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
4501,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
5532,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
309890,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
14318,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
14319,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
14317,Ferdinand,Olivier,German,Germany,Berlin,10.21,51.21
4950,Friedrich,Olivier,German,Germany,Berlin,10.21,51.21
322898,Moritz Daniel,Oppenheim,German,Germany,Berlin,10.21,51.21
328007,Moritz Daniel,Oppenheim,German,Germany,Berlin,10.21,51.21
328006,Moritz Daniel,Oppenheim,German,Germany,Berlin,10.21,51.21
4030,Moritz,Oppenheim,German,Germany,Berlin,10.21,51.21
29597,Max,Oppenheimer,German,Germany,Berlin,10.21,51.21
311904,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
311905,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
311906,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
311902,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
311869,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
311903,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
311870,Edwin,Oppler,German,Germany,Berlin,10.21,51.21
326459,J.,Ostermayer,German,Germany,Berlin,10.21,51.21
27619,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27618,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27492,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27440,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27620,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
18718,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
18714,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
26890,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
26989,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27205,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27452,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27064,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
26867,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27415,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27136,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27137,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27135,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
27088,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
26847,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
26849,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
26848,,Österreichischer Photograph,German,Germany,Berlin,10.21,51.21
102189,Gustav,Osterroht,German,Germany,Berlin,10.21,51.21
101698,Gustav,Osterroht,German,Germany,Berlin,10.21,51.21
9339,Georg,Osterwald,German,Germany,Berlin,10.21,51.21
4586,Friedrich,Overbeck,German,Germany,Berlin,10.21,51.21
4014,Friedrich,Overbeck,German,Germany,Berlin,10.21,51.21
4474,Friedrich,Overbeck,German,Germany,Berlin,10.21,51.21
343775,Friedrich,Overbeck,German,Germany,Berlin,10.21,51.21
5250,Friedrich,Overbeck,German,Germany,Berlin,10.21,51.21
4912,Friedrich,Overbeck,German,Germany,Berlin,10.21,51.21
