picture_id,mid_year,cluster_id,cluster_rank
23880,1847,85,1
23880,1847,67,2
23880,1847,15,3
23880,1847,14,4
23881,1856,15,1
23881,1856,96,2
23881,1856,2,3
23881,1856,52,4
23886,1846,85,1
23886,1846,5,2
23886,1846,26,3
23886,1846,73,4
23887,1848,12,1
23887,1848,38,2
23887,1848,16,3
23887,1848,2,4
23884,1851,2,1
23884,1851,37,2
23884,1851,62,3
23884,1851,26,4
23888,1856,96,1
23888,1856,2,2
23888,1856,5,3
23888,1856,32,4
2006981668,1855,3,1
2006981668,1855,79,2
2006981668,1855,11,3
2006981668,1855,65,4
26592,1915,69,1
26592,1915,104,2
26592,1915,79,3
26592,1915,1,4
26591,1870,109,1
26591,1870,46,2
26591,1870,69,3
26591,1870,0,4
20989,1900,87,1
20989,1900,58,2
20989,1900,63,3
20989,1900,17,4
14255,1812,38,1
14255,1812,30,2
14255,1812,31,3
14255,1812,16,4
14254,1821,27,1
14254,1821,60,2
14254,1821,0,3
14254,1821,37,4
14257,1813,94,1
14257,1813,65,2
14257,1813,53,3
14257,1813,84,4
14256,1812,41,1
14256,1812,82,2
14256,1812,88,3
14256,1812,23,4
14251,1825,86,1
14251,1825,23,2
14251,1825,60,3
14251,1825,13,4
14253,1846,98,1
14253,1846,63,2
14253,1846,23,3
14253,1846,10,4
5689,1847,69,1
5689,1847,97,2
5689,1847,103,3
5689,1847,11,4
5686,1873,108,1
5686,1873,39,2
5686,1873,84,3
5686,1873,50,4
102917,1861,15,1
102917,1861,72,2
102917,1861,2,3
102917,1861,5,4
102911,1866,26,1
102911,1866,38,2
102911,1866,65,3
102911,1866,73,4
2005480463,1870,37,1
2005480463,1870,105,2
2005480463,1870,59,3
2005480463,1870,6,4
2006897500,1857,29,1
2006897500,1857,62,2
2006897500,1857,105,3
2006897500,1857,4,4
5557,1816,19,1
5557,1816,52,2
5557,1816,43,3
5557,1816,89,4
15731,1860,76,1
15731,1860,99,2
15731,1860,92,3
15731,1860,69,4
15733,1856,21,1
15733,1856,81,2
15733,1856,62,3
15733,1856,50,4
15737,1897,105,1
15737,1897,35,2
15737,1897,12,3
15737,1897,74,4
15736,1880,27,1
15736,1880,35,2
15736,1880,15,3
15736,1880,107,4
15738,1872,12,1
15738,1872,107,2
15738,1872,14,3
15738,1872,83,4
328877,1874,59,1
328877,1874,99,2
328877,1874,45,3
328877,1874,26,4
2227,1907,9,1
2227,1907,68,2
2227,1907,7,3
2227,1907,45,4
23116,1825,73,1
23116,1825,5,2
23116,1825,65,3
23116,1825,2,4
2222,1905,48,1
2222,1905,108,2
2222,1905,59,3
2222,1905,3,4
317913,1804,25,1
317913,1804,34,2
317913,1804,61,3
317913,1804,32,4
11513,1913,7,1
11513,1913,95,2
11513,1913,66,3
11513,1913,56,4
317919,1847,26,1
317919,1847,2,2
317919,1847,61,3
317919,1847,7,4
311690,1825,23,1
311690,1825,109,2
311690,1825,27,3
311690,1825,29,4
16153,1882,1,1
16153,1882,69,2
16153,1882,43,3
16153,1882,107,4
5977,1888,37,1
5977,1888,50,2
5977,1888,54,3
5977,1888,35,4
23112,1829,53,1
23112,1829,55,2
23112,1829,44,3
23112,1829,89,4
16155,1871,81,1
16155,1871,1,2
16155,1871,89,3
16155,1871,92,4
313356,1822,109,1
313356,1822,45,2
313356,1822,60,3
313356,1822,29,4
6010,1880,6,1
6010,1880,16,2
6010,1880,41,3
6010,1880,23,4
6013,1882,71,1
6013,1882,103,2
6013,1882,104,3
6013,1882,19,4
6015,1883,45,1
6015,1883,71,2
6015,1883,8,3
6015,1883,59,4
6017,1883,84,1
6017,1883,45,2
6017,1883,8,3
6017,1883,65,4
6016,1882,65,1
6016,1882,84,2
6016,1882,8,3
6016,1882,11,4
6019,1884,71,1
6019,1884,59,2
6019,1884,64,3
6019,1884,92,4
10048,1905,3,1
10048,1905,9,2
10048,1905,90,3
10048,1905,89,4
10043,1902,65,1
10043,1902,40,2
10043,1902,90,3
10043,1902,11,4
5088,1913,7,1
5088,1913,60,2
5088,1913,37,3
5088,1913,27,4
5082,1915,7,1
5082,1915,46,2
5082,1915,69,3
5082,1915,20,4
5080,1916,7,1
5080,1916,95,2
5080,1916,51,3
5080,1916,40,4
5086,1914,7,1
5086,1914,56,2
5086,1914,17,3
5086,1914,95,4
5084,1914,1,1
5084,1914,98,2
5084,1914,7,3
5084,1914,5,4
317131,1859,93,1
317131,1859,31,2
317131,1859,5,3
317131,1859,99,4
329329,1884,19,1
329329,1884,69,2
329329,1884,1,3
329329,1884,95,4
329327,1843,3,1
329327,1843,44,2
329327,1843,9,3
329327,1843,11,4
329325,1840,27,1
329325,1840,0,2
329325,1840,70,3
329325,1840,10,4
25844,1786,86,1
25844,1786,50,2
25844,1786,10,3
25844,1786,5,4
18493,1890,97,1
18493,1890,107,2
18493,1890,8,3
18493,1890,65,4
329038,1904,50,1
329038,1904,2,2
329038,1904,107,3
329038,1904,63,4
2006903194,1854,4,1
2006903194,1854,61,2
2006903194,1854,15,3
2006903194,1854,10,4
11259,1911,66,1
11259,1911,95,2
11259,1911,27,3
11259,1911,7,4
20290,1902,19,1
20290,1902,3,2
20290,1902,68,3
20290,1902,69,4
8009,1810,80,1
8009,1810,57,2
8009,1810,96,3
8009,1810,23,4
8004,1831,109,1
8004,1831,105,2
8004,1831,29,3
8004,1831,60,4
8006,1810,15,1
8006,1810,96,2
8006,1810,57,3
8006,1810,0,4
8007,1825,44,1
8007,1825,69,2
8007,1825,97,3
8007,1825,104,4
8003,1815,77,1
8003,1815,74,2
8003,1815,34,3
8003,1815,0,4
11254,1910,66,1
11254,1910,31,2
11254,1910,37,3
11254,1910,95,4
11662,1912,66,1
11662,1912,6,2
11662,1912,7,3
11662,1912,16,4
317856,1835,89,1
317856,1835,75,2
317856,1835,103,3
317856,1835,43,4
325709,1863,55,1
325709,1863,107,2
325709,1863,20,3
325709,1863,53,4
16071,1870,107,1
16071,1870,23,2
16071,1870,21,3
16071,1870,53,4
16070,1870,90,1
16070,1870,97,2
16070,1870,8,3
16070,1870,69,4
16075,1870,21,1
16075,1870,106,2
16075,1870,45,3
16075,1870,107,4
11252,1911,66,1
11252,1911,37,2
11252,1911,23,3
11252,1911,95,4
10892,1809,2,1
10892,1809,72,2
10892,1809,39,3
10892,1809,5,4
10891,1809,2,1
10891,1809,50,2
10891,1809,5,3
10891,1809,25,4
10897,1809,67,1
10897,1809,25,2
10897,1809,2,3
10897,1809,72,4
10894,1809,26,1
10894,1809,2,2
10894,1809,39,3
10894,1809,72,4
28419,1862,29,1
28419,1862,35,2
28419,1862,15,3
28419,1862,109,4
318043,1866,109,1
318043,1866,51,2
318043,1866,60,3
318043,1866,46,4
318040,1870,87,1
318040,1870,109,2
318040,1870,19,3
318040,1870,75,4
318041,1875,109,1
318041,1875,92,2
318041,1875,60,3
318041,1875,11,4
5854,1895,59,1
5854,1895,19,2
5854,1895,68,3
5854,1895,71,4
5855,1896,94,1
5855,1896,71,2
5855,1896,65,3
5855,1896,44,4
5856,1881,28,1
5856,1881,29,2
5856,1881,4,3
5856,1881,35,4
5857,1887,106,1
5857,1887,59,2
5857,1887,71,3
5857,1887,34,4
5850,1910,18,1
5850,1910,71,2
5850,1910,104,3
5850,1910,90,4
5852,1910,69,1
5852,1910,95,2
5852,1910,11,3
5852,1910,97,4
5853,1907,9,1
5853,1907,71,2
5853,1907,3,3
5853,1907,69,4
5858,1900,71,1
5858,1900,8,2
5858,1900,69,3
5858,1900,97,4
5859,1892,9,1
5859,1892,3,2
5859,1892,71,3
5859,1892,18,4
1139,1907,70,1
1139,1907,95,2
1139,1907,100,3
1139,1907,34,4
17388,1890,71,1
17388,1890,97,2
17388,1890,103,3
17388,1890,75,4
17389,1902,1,1
17389,1902,19,2
17389,1902,64,3
17389,1902,107,4
17382,1894,42,1
17382,1894,91,2
17382,1894,43,3
17382,1894,64,4
17383,1890,75,1
17383,1890,19,2
17383,1890,107,3
17383,1890,65,4
17380,1901,11,1
17380,1901,107,2
17380,1901,75,3
17380,1901,17,4
17381,1892,42,1
17381,1892,91,2
17381,1892,55,3
17381,1892,64,4
17386,1900,77,1
17386,1900,50,2
17386,1900,107,3
17386,1900,55,4
17387,1900,84,1
17387,1900,107,2
17387,1900,14,3
17387,1900,62,4
17384,1890,43,1
17384,1890,75,2
17384,1890,21,3
17384,1890,107,4
17385,1900,107,1
17385,1900,14,2
17385,1900,60,3
17385,1900,77,4
19576,1855,29,1
19576,1855,28,2
19576,1855,6,3
19576,1855,105,4
19573,1855,29,1
19573,1855,28,2
19573,1855,27,3
19573,1855,107,4
19572,1855,38,1
19572,1855,35,2
19572,1855,107,3
19572,1855,55,4
11762,1865,78,1
11762,1865,60,2
11762,1865,27,3
11762,1865,57,4
19579,1855,84,1
19579,1855,21,2
19579,1855,55,3
19579,1855,72,4
19578,1855,21,1
19578,1855,43,2
19578,1855,107,3
19578,1855,103,4
17369,1830,99,1
17369,1830,78,2
17369,1830,65,3
17369,1830,40,4
346,1831,36,1
346,1831,73,2
346,1831,53,3
346,1831,15,4
29361,1898,106,1
29361,1898,48,2
29361,1898,81,3
29361,1898,45,4
29360,1887,106,1
29360,1887,45,2
29360,1887,57,3
29360,1887,64,4
29363,1887,12,1
29363,1887,107,2
29363,1887,50,3
29363,1887,72,4
29362,1898,107,1
29362,1898,16,2
29362,1898,0,3
29362,1898,39,4
29365,1887,12,1
29365,1887,107,2
29365,1887,72,3
29365,1887,2,4
29367,1887,107,1
29367,1887,48,2
29367,1887,90,3
29367,1887,17,4
29366,1887,108,1
29366,1887,12,2
29366,1887,107,3
29366,1887,79,4
29368,1887,39,1
29368,1887,63,2
29368,1887,59,3
29368,1887,107,4
11412,1859,93,1
11412,1859,21,2
11412,1859,103,3
11412,1859,43,4
8839,1907,3,1
8839,1907,91,2
8839,1907,44,3
8839,1907,65,4
8835,1908,101,1
8835,1908,1,2
8835,1908,8,3
8835,1908,54,4
8831,1905,1,1
8831,1905,69,2
8831,1905,8,3
8831,1905,43,4
8830,1905,30,1
8830,1905,71,2
8830,1905,35,3
8830,1905,34,4
8833,1906,1,1
8833,1906,89,2
8833,1906,43,3
8833,1906,95,4
8832,1905,71,1
8832,1905,59,2
8832,1905,90,3
8832,1905,1,4
6532,1836,86,1
6532,1836,46,2
6532,1836,13,3
6532,1836,63,4
9226,1856,22,1
9226,1856,45,2
9226,1856,65,3
9226,1856,98,4
9225,1850,67,1
9225,1850,12,2
9225,1850,15,3
9225,1850,39,4
345171,1852,90,1
345171,1852,60,2
345171,1852,84,3
345171,1852,109,4
17995,1896,48,1
17995,1896,107,2
17995,1896,65,3
17995,1896,104,4
29585,1872,65,1
29585,1872,8,2
29585,1872,43,3
29585,1872,103,4
29584,1862,82,1
29584,1862,55,2
29584,1862,107,3
29584,1862,105,4
29587,1864,23,1
29587,1864,57,2
29587,1864,107,3
29587,1864,105,4
29581,1862,30,1
29581,1862,37,2
29581,1862,107,3
29581,1862,10,4
29580,1865,30,1
29580,1865,83,2
29580,1865,72,3
29580,1865,107,4
29583,1865,38,1
29583,1865,107,2
29583,1865,55,3
29583,1865,105,4
29589,1863,107,1
29589,1863,77,2
29589,1863,57,3
29589,1863,10,4
29588,1862,50,1
29588,1862,74,2
29588,1862,107,3
29588,1862,35,4
17994,1895,61,1
17994,1895,55,2
17994,1895,107,3
17994,1895,43,4
19183,1911,3,1
19183,1911,49,2
19183,1911,55,3
19183,1911,51,4
688,1804,65,1
688,1804,21,2
688,1804,93,3
688,1804,8,4
686,1845,87,1
686,1845,97,2
686,1845,71,3
686,1845,90,4
11418,1895,8,1
11418,1895,90,2
11418,1895,84,3
11418,1895,64,4
200607,1850,52,1
200607,1850,19,2
200607,1850,73,3
200607,1850,104,4
8506,1797,47,1
8506,1797,43,2
8506,1797,104,3
8506,1797,69,4
8508,1797,69,1
8508,1797,1,2
8508,1797,61,3
8508,1797,79,4
22272,1874,38,1
22272,1874,6,2
22272,1874,70,3
22272,1874,50,4
22273,1874,38,1
22273,1874,60,2
22273,1874,6,3
22273,1874,27,4
22270,1874,74,1
22270,1874,14,2
22270,1874,107,3
22270,1874,27,4
22271,1874,107,1
22271,1874,63,2
22271,1874,102,3
22271,1874,55,4
22276,1874,59,1
22276,1874,107,2
22276,1874,34,3
22276,1874,64,4
22277,1874,4,1
22277,1874,39,2
22277,1874,13,3
22277,1874,50,4
22274,1874,81,1
22274,1874,21,2
22274,1874,107,3
22274,1874,55,4
22275,1874,108,1
22275,1874,107,2
22275,1874,60,3
22275,1874,79,4
22278,1874,38,1
22278,1874,74,2
22278,1874,50,3
22278,1874,107,4
10263,1913,34,1
10263,1913,57,2
10263,1913,27,3
10263,1913,17,4
1669,1792,23,1
1669,1792,70,2
1669,1792,31,3
1669,1792,42,4
27389,1850,67,1
27389,1850,2,2
27389,1850,107,3
27389,1850,26,4
27385,1897,12,1
27385,1897,2,2
27385,1897,35,3
27385,1897,107,4
27387,1860,83,1
27387,1860,67,2
27387,1860,26,3
27387,1860,15,4
27381,1901,12,1
27381,1901,2,2
27381,1901,26,3
27381,1901,107,4
27383,1890,38,1
27383,1890,107,2
27383,1890,105,3
27383,1890,55,4
10269,1912,65,1
10269,1912,84,2
10269,1912,90,3
10269,1912,8,4
1668,1790,36,1
1668,1790,45,2
1668,1790,18,3
1668,1790,65,4
23769,1837,105,1
23769,1837,14,2
23769,1837,72,3
23769,1837,35,4
331988,1798,62,1
331988,1798,53,2
331988,1798,6,3
331988,1798,16,4
331989,1838,76,1
331989,1838,69,2
331989,1838,79,3
331989,1838,107,4
331987,1848,61,1
331987,1848,55,2
331987,1848,1,3
331987,1848,5,4
26034,1914,5,1
26034,1914,14,2
26034,1914,7,3
26034,1914,55,4
26036,1914,84,1
26036,1914,5,2
26036,1914,8,3
26036,1914,12,4
26030,1914,5,1
26030,1914,43,2
26030,1914,72,3
26030,1914,52,4
26032,1914,78,1
26032,1914,107,2
26032,1914,61,3
26032,1914,72,4
3526,1878,78,1
3526,1878,70,2
3526,1878,6,3
3526,1878,105,4
1663,1812,81,1
1663,1812,59,2
1663,1812,31,3
1663,1812,34,4
3522,1877,35,1
3522,1877,95,2
3522,1877,77,3
3522,1877,10,4
335962,1870,73,1
335962,1870,85,2
335962,1870,90,3
335962,1870,109,4
3528,1875,23,1
3528,1875,30,2
3528,1875,13,3
3528,1875,51,4
3529,1789,89,1
3529,1789,19,2
3529,1789,39,3
3529,1789,26,4
2150,1899,68,1
2150,1899,84,2
2150,1899,95,3
2150,1899,8,4
22631,1856,97,1
22631,1856,98,2
22631,1856,64,3
22631,1856,69,4
16247,1859,1,1
16247,1859,43,2
16247,1859,107,3
16247,1859,69,4
2006954003,1813,62,1
2006954003,1813,74,2
2006954003,1813,21,3
2006954003,1813,98,4
28983,1881,75,1
28983,1881,93,2
28983,1881,71,3
28983,1881,17,4
2966,1818,28,1
2966,1818,79,2
2966,1818,109,3
2966,1818,11,4
312970,1834,99,1
312970,1834,40,2
312970,1834,3,3
312970,1834,103,4
29560,1860,61,1
29560,1860,5,2
29560,1860,98,3
29560,1860,36,4
2968,1823,37,1
2968,1823,28,2
2968,1823,0,3
2968,1823,109,4
15295,1911,78,1
15295,1911,14,2
15295,1911,45,3
15295,1911,63,4
15291,1917,68,1
15291,1917,108,2
15291,1917,84,3
15291,1917,95,4
2010683196,1886,5,1
2010683196,1886,69,2
2010683196,1886,79,3
2010683196,1886,44,4
24315,1915,7,1
24315,1915,92,2
24315,1915,56,3
24315,1915,95,4
317891,1883,8,1
317891,1883,45,2
317891,1883,77,3
317891,1883,84,4
317898,1885,52,1
317898,1885,59,2
317898,1885,84,3
317898,1885,31,4
317899,1886,84,1
317899,1886,52,2
317899,1886,68,3
317899,1886,90,4
6943,1894,37,1
6943,1894,27,2
6943,1894,63,3
6943,1894,9,4
4758,1787,2,1
4758,1787,90,2
4758,1787,98,3
4758,1787,79,4
4754,1785,88,1
4754,1785,26,2
4754,1785,13,3
4754,1785,31,4
4755,1792,32,1
4755,1792,27,2
4755,1792,23,3
4755,1792,60,4
4756,1808,26,1
4756,1808,5,2
4756,1808,67,3
4756,1808,39,4
4757,1809,61,1
4757,1809,95,2
4757,1809,98,3
4757,1809,7,4
17637,1795,31,1
17637,1795,8,2
17637,1795,89,3
17637,1795,98,4
23091,1819,45,1
23091,1819,91,2
23091,1819,5,3
23091,1819,3,4
101528,1849,45,1
101528,1849,61,2
101528,1849,17,3
101528,1849,104,4
101525,1824,52,1
101525,1824,19,2
101525,1824,65,3
101525,1824,39,4
101524,1822,52,1
101524,1822,45,2
101524,1822,103,3
101524,1822,60,4
101527,1841,108,1
101527,1841,17,2
101527,1841,71,3
101527,1841,0,4
101526,1833,52,1
101526,1833,65,2
101526,1833,95,3
101526,1833,8,4
20721,1900,99,1
20721,1900,3,2
20721,1900,92,3
20721,1900,43,4
20726,1911,76,1
20726,1911,92,2
20726,1911,69,3
20726,1911,99,4
20724,1911,76,1
20724,1911,92,2
20724,1911,99,3
20724,1911,69,4
2006816879,1792,31,1
2006816879,1792,109,2
2006816879,1792,38,3
2006816879,1792,14,4
6194,1882,91,1
6194,1882,65,2
6194,1882,44,3
6194,1882,52,4
6196,1840,62,1
6196,1840,53,2
6196,1840,16,3
6196,1840,78,4
6192,1857,39,1
6192,1857,21,2
6192,1857,93,3
6192,1857,55,4
6193,1873,62,1
6193,1873,16,2
6193,1873,78,3
6193,1873,21,4
320167,1786,44,1
320167,1786,5,2
320167,1786,79,3
320167,1786,98,4
320169,1786,5,1
320169,1786,44,2
320169,1786,55,3
320169,1786,104,4
10362,1829,47,1
10362,1829,85,2
10362,1829,8,3
10362,1829,15,4
11611,1880,40,1
11611,1880,8,2
11611,1880,65,3
11611,1880,90,4
317071,1825,25,1
317071,1825,50,2
317071,1825,39,3
317071,1825,2,4
17550,1894,75,1
17550,1894,93,2
17550,1894,43,3
17550,1894,107,4
20203,1855,87,1
20203,1855,107,2
20203,1855,68,3
20203,1855,73,4
8703,1848,83,1
8703,1848,26,2
8703,1848,108,3
8703,1848,57,4
8702,1820,50,1
8702,1820,35,2
8702,1820,30,3
8702,1820,39,4
8701,1897,51,1
8701,1897,70,2
8701,1897,59,3
8701,1897,63,4
8700,1835,28,1
8700,1835,70,2
8700,1835,96,3
8700,1835,109,4
8705,1850,41,1
8705,1850,70,2
8705,1850,0,3
8705,1850,77,4
8704,1834,30,1
8704,1834,13,2
8704,1834,28,3
8704,1834,0,4
8709,1845,19,1
8709,1845,47,2
8709,1845,52,3
8709,1845,27,4
12670,1897,80,1
12670,1897,98,2
12670,1897,17,3
12670,1897,63,4
21012,1790,23,1
21012,1790,0,2
21012,1790,79,3
21012,1790,11,4
102828,1844,75,1
102828,1844,97,2
102828,1844,5,3
102828,1844,11,4
11655,1912,66,1
11655,1912,16,2
11655,1912,6,3
11655,1912,95,4
2006848819,1822,20,1
2006848819,1822,47,2
2006848819,1822,61,3
2006848819,1822,55,4
102824,1866,69,1
102824,1866,92,2
102824,1866,11,3
102824,1866,5,4
23578,1875,38,1
23578,1875,16,2
23578,1875,26,3
23578,1875,67,4
333218,1858,20,1
333218,1858,4,2
333218,1858,106,3
333218,1858,17,4
333214,1853,20,1
333214,1853,46,2
333214,1853,13,3
333214,1853,10,4
333215,1855,20,1
333215,1855,80,2
333215,1855,46,3
333215,1855,109,4
333216,1852,20,1
333216,1852,80,2
333216,1852,51,3
333216,1852,17,4
333217,1858,20,1
333217,1858,17,2
333217,1858,27,3
333217,1858,105,4
333210,1839,20,1
333210,1839,46,2
333210,1839,106,3
333210,1839,78,4
333211,1834,20,1
333211,1834,39,2
333211,1834,4,3
333211,1834,10,4
333212,1834,20,1
333212,1834,4,2
333212,1834,80,3
333212,1834,3,4
333213,1834,20,1
333213,1834,30,2
333213,1834,35,3
333213,1834,61,4
303949,1808,21,1
303949,1808,62,2
303949,1808,55,3
303949,1808,99,4
102569,1826,30,1
102569,1826,5,2
102569,1826,60,3
102569,1826,13,4
9517,1841,26,1
9517,1841,14,2
9517,1841,39,3
9517,1841,83,4
9516,1841,83,1
9516,1841,72,2
9516,1841,89,3
9516,1841,55,4
9510,1859,58,1
9510,1859,32,2
9510,1859,51,3
9510,1859,72,4
9513,1865,68,1
9513,1865,95,2
9513,1865,84,3
9513,1865,91,4
9512,1815,30,1
9512,1815,4,2
9512,1815,32,3
9512,1815,82,4
102562,1877,94,1
102562,1877,45,2
102562,1877,39,3
102562,1877,72,4
102564,1870,5,1
102564,1870,3,2
102564,1870,9,3
102564,1870,47,4
102565,1800,5,1
102565,1800,63,2
102565,1800,60,3
102565,1800,10,4
102566,1826,109,1
102566,1826,5,2
102566,1826,4,3
102566,1826,60,4
11269,1911,66,1
11269,1911,16,2
11269,1911,95,3
11269,1911,78,4
29288,1885,84,1
29288,1885,59,2
29288,1885,107,3
29288,1885,45,4
29286,1885,84,1
29286,1885,6,2
29286,1885,14,3
29286,1885,90,4
29284,1874,19,1
29284,1874,107,2
29284,1874,11,3
29284,1874,103,4
25884,1830,67,1
25884,1830,0,2
25884,1830,14,3
25884,1830,70,4
25885,1832,34,1
25885,1832,10,2
25885,1832,39,3
25885,1832,32,4
25886,1829,13,1
25886,1829,98,2
25886,1829,2,3
25886,1829,10,4
25887,1829,39,1
25887,1829,96,2
25887,1829,98,3
25887,1829,72,4
25880,1856,81,1
25880,1856,31,2
25880,1856,55,3
25880,1856,90,4
25882,1854,39,1
25882,1854,50,2
25882,1854,11,3
25882,1854,64,4
25883,1826,30,1
25883,1826,13,2
25883,1826,83,3
25883,1826,57,4
25888,1829,98,1
25888,1829,39,2
25888,1829,50,3
25888,1829,72,4
25889,1829,98,1
25889,1829,72,2
25889,1829,35,3
25889,1829,10,4
21427,1913,29,1
21427,1913,16,2
21427,1913,45,3
21427,1913,28,4
21424,1907,69,1
21424,1907,19,2
21424,1907,1,3
21424,1907,95,4
7156,1820,105,1
7156,1820,28,2
7156,1820,29,3
7156,1820,60,4
21423,1911,16,1
21423,1911,38,2
21423,1911,12,3
21423,1911,14,4
100903,1848,89,1
100903,1848,59,2
100903,1848,19,3
100903,1848,23,4
332949,1831,20,1
332949,1831,61,2
332949,1831,0,3
332949,1831,35,4
332947,1831,20,1
332947,1831,6,2
332947,1831,37,3
332947,1831,109,4
332946,1831,20,1
332946,1831,37,2
332946,1831,0,3
332946,1831,27,4
332945,1831,20,1
332945,1831,37,2
332945,1831,0,3
332945,1831,27,4
332944,1831,20,1
332944,1831,4,2
332944,1831,46,3
332944,1831,61,4
27226,1892,29,1
27226,1892,28,2
27226,1892,107,3
27226,1892,18,4
17285,1883,29,1
17285,1883,96,2
17285,1883,105,3
17285,1883,15,4
27225,1880,55,1
27225,1880,107,2
27225,1880,38,3
27225,1880,105,4
27222,1885,108,1
27222,1885,4,2
27222,1885,68,3
27222,1885,13,4
27223,1885,109,1
27223,1885,38,2
27223,1885,28,3
27223,1885,13,4
27220,1865,107,1
27220,1865,67,2
27220,1865,7,3
27220,1865,69,4
27221,1875,56,1
27221,1875,20,2
27221,1875,38,3
27221,1875,45,4
7989,1859,39,1
7989,1859,64,2
7989,1859,97,3
7989,1859,79,4
148,1845,65,1
148,1845,90,2
148,1845,8,3
148,1845,84,4
149,1878,90,1
149,1878,49,2
149,1878,45,3
149,1878,14,4
754,1900,85,1
754,1900,15,2
754,1900,90,3
754,1900,107,4
2702,1883,23,1
2702,1883,51,2
2702,1883,95,3
2702,1883,57,4
7150,1823,86,1
7150,1823,60,2
7150,1823,27,3
7150,1823,57,4
11671,1913,66,1
11671,1913,95,2
11671,1913,7,3
11671,1913,98,4
21429,1912,106,1
21429,1912,94,2
21429,1912,87,3
21429,1912,48,4
2005480604,1825,42,1
2005480604,1825,5,2
2005480604,1825,61,3
2005480604,1825,79,4
5661,1912,27,1
5661,1912,51,2
5661,1912,66,3
5661,1912,70,4
5664,1873,105,1
5664,1873,38,2
5664,1873,55,3
5664,1873,77,4
21839,1900,69,1
21839,1900,103,2
21839,1900,5,3
21839,1900,11,4
103027,1917,5,1
103027,1917,27,2
103027,1917,35,3
103027,1917,7,4
103024,1915,3,1
103024,1915,9,2
103024,1915,5,3
103024,1915,79,4
21838,1883,5,1
21838,1883,104,2
21838,1883,69,3
21838,1883,103,4
23110,1827,73,1
23110,1827,5,2
23110,1827,39,3
23110,1827,72,4
6402,1892,59,1
6402,1892,57,2
6402,1892,64,3
6402,1892,34,4
6403,1887,38,1
6403,1887,78,2
6403,1887,6,3
6403,1887,35,4
6400,1887,109,1
6400,1887,96,2
6400,1887,0,3
6400,1887,95,4
6401,1890,109,1
6401,1890,4,2
6401,1890,28,3
6401,1890,60,4
6406,1885,31,1
6406,1885,50,2
6406,1885,109,3
6406,1885,27,4
6407,1888,62,1
6407,1888,37,2
6407,1888,78,3
6407,1888,16,4
6405,1895,57,1
6405,1895,23,2
6405,1895,63,3
6405,1895,51,4
6408,1885,37,1
6408,1885,16,2
6408,1885,38,3
6408,1885,31,4
2007020360,1813,31,1
2007020360,1813,42,2
2007020360,1813,91,3
2007020360,1813,47,4
311102,1877,3,1
311102,1877,45,2
311102,1877,9,3
311102,1877,5,4
6280,1890,54,1
6280,1890,34,2
6280,1890,75,3
6280,1890,50,4
7718,1827,108,1
7718,1827,97,2
7718,1827,11,3
7718,1827,69,4
22995,1802,47,1
22995,1802,69,2
22995,1802,5,3
22995,1802,79,4
22994,1800,74,1
22994,1800,19,2
22994,1800,12,3
22994,1800,5,4
12047,1889,77,1
12047,1889,38,2
12047,1889,105,3
12047,1889,0,4
12049,1852,16,1
12049,1852,78,2
12049,1852,88,3
12049,1852,83,4
10335,1815,94,1
10335,1815,84,2
10335,1815,65,3
10335,1815,8,4
22991,1802,36,1
22991,1802,55,2
22991,1802,14,3
22991,1802,45,4
24100,1870,32,1
24100,1870,58,2
24100,1870,39,3
24100,1870,72,4
24107,1880,90,1
24107,1880,73,2
24107,1880,2,3
24107,1880,85,4
24104,1875,58,1
24104,1875,81,2
24104,1875,39,3
24104,1875,85,4
12271,1855,77,1
12271,1855,16,2
12271,1855,82,3
12271,1855,38,4
28748,1860,103,1
28748,1860,11,2
28748,1860,107,3
28748,1860,69,4
11520,1914,7,1
11520,1914,66,2
11520,1914,31,3
11520,1914,95,4
312250,1840,93,1
312250,1840,5,2
312250,1840,53,3
312250,1840,15,4
1106,1834,109,1
1106,1834,35,2
1106,1834,29,3
1106,1834,34,4
1107,1872,53,1
1107,1872,91,2
1107,1872,62,3
1107,1872,73,4
1104,1830,67,1
1104,1830,50,2
1104,1830,96,3
1104,1830,35,4
1105,1868,90,1
1105,1868,97,2
1105,1868,31,3
1105,1868,75,4
28743,1855,1,1
28743,1855,107,2
28743,1855,79,3
28743,1855,92,4
1108,1835,67,1
1108,1835,15,2
1108,1835,27,3
1108,1835,96,4
1109,1883,26,1
1109,1883,52,2
1109,1883,91,3
1109,1883,14,4
22608,1856,6,1
22608,1856,78,2
22608,1856,5,3
22608,1856,62,4
22607,1856,48,1
22607,1856,49,2
22607,1856,97,3
22607,1856,92,4
22606,1856,16,1
22606,1856,81,2
22606,1856,55,3
22606,1856,45,4
22605,1856,48,1
22605,1856,45,2
22605,1856,8,3
22605,1856,98,4
22604,1856,22,1
22604,1856,45,2
22604,1856,5,3
22604,1856,75,4
22603,1856,45,1
22603,1856,97,2
22603,1856,17,3
22603,1856,75,4
22602,1856,62,1
22602,1856,78,2
22602,1856,16,3
22602,1856,5,4
22601,1856,45,1
22601,1856,5,2
22601,1856,49,3
22601,1856,97,4
22600,1856,38,1
22600,1856,78,2
22600,1856,81,3
22600,1856,6,4
13437,1837,82,1
13437,1837,88,2
13437,1837,13,3
13437,1837,41,4
4927,1912,7,1
4927,1912,28,2
4927,1912,29,3
4927,1912,30,4
